NOME_SALA,REGISTRO_SALA,CNPJ_SALA,SITUACAO_SALA,DATA_SITUACAO_SALA,DATA_INICIO_FUNCIONAMENTO_SALA,ASSENTOS_SALA,ASSENTOS_CADEIRANTES,ASSENTOS_MOBILIDADE_REDUZIDA,ASSENTOS_OBESIDADE,ACESSO_ASSENTOS_COM_RAMPA,ACESSO_SALA_COM_RAMPA,BANHEIROS_ACESSIVEIS,NOME_COMPLEXO,REGISTRO_COMPLEXO,SITUACAO_COMPLEXO,DATA_SITUACAO_COMPLEXO,PAGINA_ELETRONICA_COMPLEXO,ENDERECO_COMPLEXO,NUMERO_ENDERECO_COMPLEXO,COMPLEMENTO_COMPLEXO,BAIRRO_COMPLEXO,MUNICIPIO_COMPLEXO,CEP_COMPLEXO,UF_COMPLEXO,COMPLEXO_ITINERANTE,OPERACAO_USUAL,NOME_EXIBIDOR,REGISTRO_EXIBIDOR,CNPJ_EXIBIDOR,SITUACAO_EXIBIDOR,NOME_GRUPO_EXIBIDOR,Código Município Completo
VILLAGE MALL 01,5003634.0,00.779.721/0058-87,EM FUNCIONAMENTO,24/04/2021,04/11/2012,90.0,2.0,1.0,1.0,SIM,NÃO,SIM,2106 CINEMARK VILLAGE MALL,22951.0,EM FUNCIONAMENTO,24/04/2021,WWW.CINEMARK.COM.BR,AV DAS AMÉRICAS ,3900.0,3º ANDAR LJ 305,BARRA DA TIJUCA ,RIO DE JANEIRO,22640-102,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
VILLAGE MALL 02,5003635.0,00.779.721/0058-87,EM FUNCIONAMENTO,24/04/2021,04/11/2012,90.0,2.0,1.0,1.0,SIM,NÃO,SIM,2106 CINEMARK VILLAGE MALL,22951.0,EM FUNCIONAMENTO,24/04/2021,WWW.CINEMARK.COM.BR,AV DAS AMÉRICAS ,3900.0,3º ANDAR LJ 305,BARRA DA TIJUCA ,RIO DE JANEIRO,22640-102,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
VILLAGE MALL 03,5003636.0,00.779.721/0058-87,EM FUNCIONAMENTO,24/04/2021,04/11/2012,90.0,2.0,1.0,1.0,SIM,NÃO,SIM,2106 CINEMARK VILLAGE MALL,22951.0,EM FUNCIONAMENTO,24/04/2021,WWW.CINEMARK.COM.BR,AV DAS AMÉRICAS ,3900.0,3º ANDAR LJ 305,BARRA DA TIJUCA ,RIO DE JANEIRO,22640-102,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
VILLAGE MALL 04,5003637.0,00.779.721/0058-87,EM FUNCIONAMENTO,24/04/2021,04/11/2012,76.0,2.0,1.0,1.0,SIM,NÃO,SIM,2106 CINEMARK VILLAGE MALL,22951.0,EM FUNCIONAMENTO,24/04/2021,WWW.CINEMARK.COM.BR,AV DAS AMÉRICAS ,3900.0,3º ANDAR LJ 305,BARRA DA TIJUCA ,RIO DE JANEIRO,22640-102,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
CINEMARK RIOMAR RECIFE 1,5004221.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,102.0,3.0,1.0,1.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 10,5004230.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,161.0,4.0,1.0,1.0,NÃO,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 11,5004231.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,231.0,5.0,3.0,3.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 12,5004232.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,486.0,8.0,5.0,5.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 2,5004222.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,116.0,4.0,1.0,1.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 3,5004223.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,231.0,5.0,3.0,3.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 4,5004224.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,231.0,5.0,3.0,3.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 5,5004225.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,152.0,4.0,1.0,1.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 6,5004226.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,152.0,4.0,1.0,1.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 7,5004227.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,185.0,4.0,1.0,1.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 8,5004228.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,29/03/2014,231.0,5.0,3.0,3.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
CINEMARK RIOMAR RECIFE 9,5004229.0,00.779.721/0059-68,EM FUNCIONAMENTO,24/06/2021,21/12/2012,231.0,5.0,3.0,3.0,SIM,NÃO,SIM,2107 CINEMARK RIOMAR RECIFE,24763.0,EM FUNCIONAMENTO,24/06/2021,"www.cinemark,com.br",AVENIDA REPUBLICA DO LIBANO,251.0,"L4, Lj. 4001",PINA,RECIFE,51110-160,PE,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,2611606.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALA GOLDEN SQUARE 01,5004496.0,00.779.721/0061-82,EM FUNCIONAMENTO,24/04/2021,18/12/2013,364.0,6.0,,,NÃO,NÃO,NÃO,2109 - CINEMARK GOLDEN SQUARE,26041.0,EM FUNCIONAMENTO,24/04/2021,,AV KENNEDY,700.0,SHOPPING GOLDEN,VILA MARLENE,SAO BERNARDO DO CAMPO,09726-901,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA GOLDEN SQUARE 02,5004497.0,00.779.721/0061-82,EM FUNCIONAMENTO,24/04/2021,18/12/2013,168.0,4.0,,,SIM,NÃO,SIM,2109 - CINEMARK GOLDEN SQUARE,26041.0,EM FUNCIONAMENTO,24/04/2021,,AV KENNEDY,700.0,SHOPPING GOLDEN,VILA MARLENE,SAO BERNARDO DO CAMPO,09726-901,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA GOLDEN SQUARE 03,5004498.0,00.779.721/0061-82,EM FUNCIONAMENTO,24/04/2021,18/12/2013,168.0,4.0,,,SIM,NÃO,SIM,2109 - CINEMARK GOLDEN SQUARE,26041.0,EM FUNCIONAMENTO,24/04/2021,,AV KENNEDY,700.0,SHOPPING GOLDEN,VILA MARLENE,SAO BERNARDO DO CAMPO,09726-901,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA GOLDEN SQUARE 04,5004499.0,00.779.721/0061-82,EM FUNCIONAMENTO,24/04/2021,18/12/2013,168.0,4.0,,,SIM,NÃO,SIM,2109 - CINEMARK GOLDEN SQUARE,26041.0,EM FUNCIONAMENTO,24/04/2021,,AV KENNEDY,700.0,SHOPPING GOLDEN,VILA MARLENE,SAO BERNARDO DO CAMPO,09726-901,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA GOLDEN SQUARE 05,5004500.0,00.779.721/0061-82,EM FUNCIONAMENTO,24/04/2021,18/12/2013,250.0,4.0,,,SIM,NÃO,SIM,2109 - CINEMARK GOLDEN SQUARE,26041.0,EM FUNCIONAMENTO,24/04/2021,,AV KENNEDY,700.0,SHOPPING GOLDEN,VILA MARLENE,SAO BERNARDO DO CAMPO,09726-901,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
CINEMARK TIETÊ PLAZA SALA 01,5005231.0,00.779.721/0063-44,EM FUNCIONAMENTO,24/04/2021,17/04/2015,283.0,6.0,3.0,6.0,SIM,NÃO,SIM,2110 CINEMARK TIETÊ PLAZA,30582.0,EM FUNCIONAMENTO,24/04/2021,,AV. RAIMUNDO PEREIRA MAGALHÃES,1465.0,2°PAV. SUC4000 ,JARDIM IRIS,SAO PAULO,05145-000,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
CINEMARK TIETÊ PLAZA SALA 02,5005232.0,00.779.721/0063-44,EM FUNCIONAMENTO,24/04/2021,17/04/2015,298.0,6.0,3.0,6.0,SIM,NÃO,NÃO,2110 CINEMARK TIETÊ PLAZA,30582.0,EM FUNCIONAMENTO,24/04/2021,,AV. RAIMUNDO PEREIRA MAGALHÃES,1465.0,2°PAV. SUC4000 ,JARDIM IRIS,SAO PAULO,05145-000,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
CINEMARK TIETÊ PLAZA SALA 03,5005233.0,00.779.721/0063-44,EM FUNCIONAMENTO,24/04/2021,17/04/2015,127.0,4.0,1.0,4.0,SIM,NÃO,SIM,2110 CINEMARK TIETÊ PLAZA,30582.0,EM FUNCIONAMENTO,24/04/2021,,AV. RAIMUNDO PEREIRA MAGALHÃES,1465.0,2°PAV. SUC4000 ,JARDIM IRIS,SAO PAULO,05145-000,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
CINEMARK TIETÊ PLAZA SALA 04,5005234.0,00.779.721/0063-44,EM FUNCIONAMENTO,24/04/2021,17/04/2015,127.0,4.0,1.0,4.0,SIM,NÃO,SIM,2110 CINEMARK TIETÊ PLAZA,30582.0,EM FUNCIONAMENTO,24/04/2021,,AV. RAIMUNDO PEREIRA MAGALHÃES,1465.0,2°PAV. SUC4000 ,JARDIM IRIS,SAO PAULO,05145-000,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
CINEMARK TIETÊ PLAZA SALA 05,5005235.0,00.779.721/0063-44,EM FUNCIONAMENTO,24/04/2021,17/04/2015,168.0,4.0,1.0,4.0,SIM,NÃO,SIM,2110 CINEMARK TIETÊ PLAZA,30582.0,EM FUNCIONAMENTO,24/04/2021,,AV. RAIMUNDO PEREIRA MAGALHÃES,1465.0,2°PAV. SUC4000 ,JARDIM IRIS,SAO PAULO,05145-000,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
CINEMARK TIETÊ PLAZA SALA 06,5005236.0,00.779.721/0063-44,EM FUNCIONAMENTO,24/04/2021,17/04/2015,184.0,4.0,1.0,4.0,SIM,NÃO,SIM,2110 CINEMARK TIETÊ PLAZA,30582.0,EM FUNCIONAMENTO,24/04/2021,,AV. RAIMUNDO PEREIRA MAGALHÃES,1465.0,2°PAV. SUC4000 ,JARDIM IRIS,SAO PAULO,05145-000,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
CINEMARK TIETÊ PLAZA SALA 07,5005237.0,00.779.721/0063-44,EM FUNCIONAMENTO,24/04/2021,17/04/2015,166.0,4.0,1.0,4.0,SIM,NÃO,SIM,2110 CINEMARK TIETÊ PLAZA,30582.0,EM FUNCIONAMENTO,24/04/2021,,AV. RAIMUNDO PEREIRA MAGALHÃES,1465.0,2°PAV. SUC4000 ,JARDIM IRIS,SAO PAULO,05145-000,SP,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA METROPOLITAN GARDEN 01,5004749.0,00.779.721/0066-97,EM FUNCIONAMENTO,08/08/2021,30/04/2014,500.0,6.0,,,SIM,NÃO,SIM,2111 CINEMARK METROPOLITAN GARDEN SHOPPING BETIM,27397.0,EM FUNCIONAMENTO,08/08/2021,WWW.CINEMARK.COM.BR,ROD BR-381 FERNÃO DIAS ,481.0,KM 492.601,SÃO JOÃO,BETIM,32655-505,MG,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3106705.0
SALA METROPOLITAN GARDEN 02,5004750.0,00.779.721/0066-97,EM FUNCIONAMENTO,08/08/2021,30/04/2014,161.0,4.0,,,SIM,NÃO,SIM,2111 CINEMARK METROPOLITAN GARDEN SHOPPING BETIM,27397.0,EM FUNCIONAMENTO,08/08/2021,WWW.CINEMARK.COM.BR,ROD BR-381 FERNÃO DIAS ,481.0,KM 492.601,SÃO JOÃO,BETIM,32655-505,MG,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3106705.0
SALA METROPOLITAN GARDEN 03,5004751.0,00.779.721/0066-97,EM FUNCIONAMENTO,08/08/2021,30/04/2014,163.0,4.0,,,SIM,NÃO,SIM,2111 CINEMARK METROPOLITAN GARDEN SHOPPING BETIM,27397.0,EM FUNCIONAMENTO,08/08/2021,WWW.CINEMARK.COM.BR,ROD BR-381 FERNÃO DIAS ,481.0,KM 492.601,SÃO JOÃO,BETIM,32655-505,MG,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3106705.0
SALA METROPOLITAN GARDEN 04,5004752.0,00.779.721/0066-97,EM FUNCIONAMENTO,08/08/2021,30/04/2014,163.0,4.0,,,SIM,NÃO,SIM,2111 CINEMARK METROPOLITAN GARDEN SHOPPING BETIM,27397.0,EM FUNCIONAMENTO,08/08/2021,WWW.CINEMARK.COM.BR,ROD BR-381 FERNÃO DIAS ,481.0,KM 492.601,SÃO JOÃO,BETIM,32655-505,MG,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3106705.0
SALA METROPOLITAN GARDEN 05,5004753.0,00.779.721/0066-97,EM FUNCIONAMENTO,08/08/2021,30/04/2014,163.0,4.0,,,SIM,NÃO,SIM,2111 CINEMARK METROPOLITAN GARDEN SHOPPING BETIM,27397.0,EM FUNCIONAMENTO,08/08/2021,WWW.CINEMARK.COM.BR,ROD BR-381 FERNÃO DIAS ,481.0,KM 492.601,SÃO JOÃO,BETIM,32655-505,MG,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3106705.0
SALA METROPOLITAN GARDEN 06,5004754.0,00.779.721/0066-97,EM FUNCIONAMENTO,08/08/2021,30/04/2014,311.0,6.0,,,SIM,NÃO,SIM,2111 CINEMARK METROPOLITAN GARDEN SHOPPING BETIM,27397.0,EM FUNCIONAMENTO,08/08/2021,WWW.CINEMARK.COM.BR,ROD BR-381 FERNÃO DIAS ,481.0,KM 492.601,SÃO JOÃO,BETIM,32655-505,MG,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3106705.0
SALA METROPOLITAN GARDEN 07,5004755.0,00.779.721/0066-97,EM FUNCIONAMENTO,08/08/2021,30/04/2014,138.0,4.0,,,SIM,NÃO,SIM,2111 CINEMARK METROPOLITAN GARDEN SHOPPING BETIM,27397.0,EM FUNCIONAMENTO,08/08/2021,WWW.CINEMARK.COM.BR,ROD BR-381 FERNÃO DIAS ,481.0,KM 492.601,SÃO JOÃO,BETIM,32655-505,MG,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3106705.0
SALA METROPOLITANO BARRA 01,5004742.0,00.779.721/0069-30,EM FUNCIONAMENTO,24/04/2021,18/06/2014,127.0,2.0,,,SIM,NÃO,SIM,2112 CINEMARK METROPOLITANO BARRA,27386.0,EM FUNCIONAMENTO,24/04/2021,,"AV.4 PAA 10,292/PAL38,863",2002.0,SHOP METROPOLIT,JACAREPAGUÁ,RIO DE JANEIRO,22750-000,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
SALA METROPOLITANO BARRA 02,5004743.0,00.779.721/0069-30,EM FUNCIONAMENTO,24/04/2021,18/06/2014,260.0,4.0,,,SIM,NÃO,SIM,2112 CINEMARK METROPOLITANO BARRA,27386.0,EM FUNCIONAMENTO,24/04/2021,,"AV.4 PAA 10,292/PAL38,863",2002.0,SHOP METROPOLIT,JACAREPAGUÁ,RIO DE JANEIRO,22750-000,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
SALA METROPOLITANO BARRA 03,5004744.0,00.779.721/0069-30,EM FUNCIONAMENTO,24/04/2021,18/06/2014,230.0,4.0,,,SIM,NÃO,SIM,2112 CINEMARK METROPOLITANO BARRA,27386.0,EM FUNCIONAMENTO,24/04/2021,,"AV.4 PAA 10,292/PAL38,863",2002.0,SHOP METROPOLIT,JACAREPAGUÁ,RIO DE JANEIRO,22750-000,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
SALA METROPOLITANO BARRA 04,5004745.0,00.779.721/0069-30,EM FUNCIONAMENTO,01/07/2021,18/06/2014,230.0,4.0,,,SIM,NÃO,SIM,2112 CINEMARK METROPOLITANO BARRA,27386.0,EM FUNCIONAMENTO,24/04/2021,,"AV.4 PAA 10,292/PAL38,863",2002.0,SHOP METROPOLIT,JACAREPAGUÁ,RIO DE JANEIRO,22750-000,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
SALA METROPOLITANO BARRA 05,5004746.0,00.779.721/0069-30,EM FUNCIONAMENTO,24/04/2021,18/06/2014,137.0,2.0,,,SIM,NÃO,SIM,2112 CINEMARK METROPOLITANO BARRA,27386.0,EM FUNCIONAMENTO,24/04/2021,,"AV.4 PAA 10,292/PAL38,863",2002.0,SHOP METROPOLIT,JACAREPAGUÁ,RIO DE JANEIRO,22750-000,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
SALA METROPOLITANO BARRA 06,5004747.0,00.779.721/0069-30,EM FUNCIONAMENTO,24/04/2021,18/06/2014,193.0,2.0,,,SIM,NÃO,SIM,2112 CINEMARK METROPOLITANO BARRA,27386.0,EM FUNCIONAMENTO,24/04/2021,,"AV.4 PAA 10,292/PAL38,863",2002.0,SHOP METROPOLIT,JACAREPAGUÁ,RIO DE JANEIRO,22750-000,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
SALA METROPOLITANO BARRA 07,5004748.0,00.779.721/0069-30,EM FUNCIONAMENTO,24/04/2021,18/06/2014,380.0,6.0,,,SIM,NÃO,SIM,2112 CINEMARK METROPOLITANO BARRA,27386.0,EM FUNCIONAMENTO,24/04/2021,,"AV.4 PAA 10,292/PAL38,863",2002.0,SHOP METROPOLIT,JACAREPAGUÁ,RIO DE JANEIRO,22750-000,RJ,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,3304557.0
SALA PASSEIO 01,5004489.0,00.779.721/0068-59,EM FUNCIONAMENTO,18/07/2021,05/11/2013,193.0,4.0,,,SIM,NÃO,SIM,2113 - CINEMARK PASSEIO DAS AGUAS,26040.0,EM FUNCIONAMENTO,18/07/2021,,AV PERIMETRAL NORTE,8303.0,AREA B PASSEIO ,FAZENDA CRIMEIA CAVEIRAS,GOIANIA,74445-360,GO,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA PASSEIO 02,5004490.0,00.779.721/0068-59,EM FUNCIONAMENTO,18/07/2021,05/11/2013,193.0,4.0,,,SIM,NÃO,SIM,2113 - CINEMARK PASSEIO DAS AGUAS,26040.0,EM FUNCIONAMENTO,18/07/2021,,AV PERIMETRAL NORTE,8303.0,AREA B PASSEIO ,FAZENDA CRIMEIA CAVEIRAS,GOIANIA,74445-360,GO,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA PASSEIO 03,5004491.0,00.779.721/0068-59,EM FUNCIONAMENTO,18/07/2021,05/11/2013,244.0,4.0,,,SIM,NÃO,SIM,2113 - CINEMARK PASSEIO DAS AGUAS,26040.0,EM FUNCIONAMENTO,18/07/2021,,AV PERIMETRAL NORTE,8303.0,AREA B PASSEIO ,FAZENDA CRIMEIA CAVEIRAS,GOIANIA,74445-360,GO,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA PASSEIO 04,5004492.0,00.779.721/0068-59,EM FUNCIONAMENTO,18/07/2021,05/11/2013,334.0,6.0,,,SIM,NÃO,SIM,2113 - CINEMARK PASSEIO DAS AGUAS,26040.0,EM FUNCIONAMENTO,18/07/2021,,AV PERIMETRAL NORTE,8303.0,AREA B PASSEIO ,FAZENDA CRIMEIA CAVEIRAS,GOIANIA,74445-360,GO,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA PASSEIO 05,5004493.0,00.779.721/0068-59,EM FUNCIONAMENTO,18/07/2021,05/11/2013,244.0,4.0,,,SIM,NÃO,SIM,2113 - CINEMARK PASSEIO DAS AGUAS,26040.0,EM FUNCIONAMENTO,18/07/2021,,AV PERIMETRAL NORTE,8303.0,AREA B PASSEIO ,FAZENDA CRIMEIA CAVEIRAS,GOIANIA,74445-360,GO,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA PASSEIO 06,5004494.0,00.779.721/0068-59,EM FUNCIONAMENTO,18/07/2021,05/11/2013,193.0,4.0,,,SIM,NÃO,SIM,2113 - CINEMARK PASSEIO DAS AGUAS,26040.0,EM FUNCIONAMENTO,18/07/2021,,AV PERIMETRAL NORTE,8303.0,AREA B PASSEIO ,FAZENDA CRIMEIA CAVEIRAS,GOIANIA,74445-360,GO,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
SALA PASSEIO 07,5004495.0,00.779.721/0068-59,EM FUNCIONAMENTO,18/07/2021,05/11/2013,193.0,4.0,,,SIM,NÃO,SIM,2113 - CINEMARK PASSEIO DAS AGUAS,26040.0,EM FUNCIONAMENTO,18/07/2021,,AV PERIMETRAL NORTE,8303.0,AREA B PASSEIO ,FAZENDA CRIMEIA CAVEIRAS,GOIANIA,74445-360,GO,NÃO,COMERCIAL,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41,REGULAR,CINEMARK,
